run_id,symbol,period_start,period_end,metric_name,value,availability_status,reason
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002361,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,limit_up_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601500,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,limit_up_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,600231,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,limit_up_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300274,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,limit_up_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,601636,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,limit_up_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,002129,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,limit_up_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,000100,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,limit_up_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,limit_down_count,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,max_limit_up_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,max_limit_down_streak,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,avg_next_open_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,avg_next_close_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,continued_limit_ratio,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,forward_3d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,forward_5d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
8d1e4e7b-4a97-4c2e-9e9e-stage19blocked,300433,2025-07-27,2026-07-27,forward_10d_return,,BLOCKED,G1:authoritative security status coverage is incomplete or UNKNOWN; G2:security status source audit is incomplete; G4:required dual manual review is incomplete; G5:unexplained security status gaps remain; G8:Stage 8 formal rebuild has not passed; G9:S15-14 revalidation has not passed
